ID,Year_Birth,Dt_Customer,Education,Marital_Status,Kidhome,Teenhome,Income,Income_Status,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,SuccessCampaign,Complain,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,TotAmountSpent,NumWebVisitsMonth,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,TotNumPurchase,Recency
7807,1974.0,2012-09-12,Graduation,Married,0,1,44989.0,Tier 2,0,0,0,0,0,0,0,0,49,106,0,10,98,106,369,6,5,1,5,5,11,26
3878,1980.0,2014-02-27,2n Cycle,Single,1,0,31859.0,Tier 3,0,0,0,0,0,0,0,0,15,7,4,8,3,11,48,7,1,0,3,1,4,3
5092,1949.0,2013-02-12,PhD,Divorced,0,1,51569.0,Tier 2,0,0,0,1,0,1,2,0,6,47,0,0,380,34,467,8,4,1,7,7,12,39
2154,1971.0,2012-12-25,Graduation,Divorced,1,1,30372.0,Tier 3,0,0,0,0,0,0,0,0,7,12,0,3,15,7,44,7,3,0,3,2,6,33
5394,1979.0,2013-03-17,Basic,Single,1,1,16014.0,Tier 3,0,0,0,0,0,0,0,0,7,4,9,8,3,7,38,3,4,1,4,1,9,42
3798,1968.0,2013-11-06,Graduation,Married,1,1,41120.0,Tier 2,0,0,0,0,0,0,0,0,0,23,2,8,24,24,81,6,3,1,3,2,7,80
3524,1971.0,2013-08-04,Master,Single,1,0,39763.0,Tier 3,0,0,0,0,0,1,1,0,4,60,1,6,80,16,167,9,2,1,2,5,5,9
5247,1955.0,2014-05-10,PhD,Married,1,1,38725.0,Tier 3,0,0,0,0,0,0,0,0,2,6,0,1,31,5,45,4,2,0,4,1,6,52
5883,1972.0,2013-05-26,Graduation,Married,1,0,77981.0,Tier 1,0,0,0,0,0,0,0,0,16,204,120,126,138,60,664,5,3,4,7,7,14,78
2118,1964.0,2013-09-10,2n Cycle,Married,0,1,62905.0,Tier 1,0,0,0,0,0,0,0,0,119,96,75,107,166,59,622,4,3,2,8,7,13,68
8812,1979.0,2013-03-10,2n Cycle,Divorced,1,0,13533.0,Tier 3,0,0,0,0,0,0,0,0,8,8,3,0,12,17,48,7,2,0,3,2,5,45
6616,1975.0,2013-10-23,Graduation,Together,0,1,59481.0,Tier 2,0,0,0,0,0,0,0,0,71,85,3,66,178,58,461,2,2,3,8,3,13,47
2797,1977.0,2013-08-20,Graduation,Married,0,1,72117.0,Tier 1,0,0,0,0,0,0,0,0,65,171,20,60,707,50,1073,5,1,7,9,9,17,34
4328,1986.0,2013-09-07,2n Cycle,Married,1,0,21955.0,Tier 3,0,0,0,0,0,0,0,0,17,7,1,14,5,11,55,6,2,1,3,2,6,81
9167,1956.0,2013-03-26,Graduation,Married,0,1,67131.0,Tier 1,0,0,0,0,0,0,0,0,93,250,71,35,465,62,976,6,3,2,12,9,17,72
10560,1980.0,2014-06-16,PhD,Single,1,0,36802.0,Tier 3,0,0,0,0,0,0,0,0,0,2,1,0,16,1,20,5,1,0,3,1,4,23
2631,1982.0,2013-05-08,Graduation,Together,0,0,71853.0,Tier 1,0,0,0,0,0,0,0,0,141,413,108,97,358,32,1149,1,1,8,6,2,15,29
8312,1961.0,2014-06-15,Basic,Married,0,0,28249.0,Tier 3,0,0,0,0,0,0,0,0,2,7,9,14,1,10,43,6,1,0,3,2,4,80
5534,1975.0,2013-10-20,Master,Married,0,1,47808.0,Tier 2,0,0,1,0,0,0,1,0,2,26,1,0,123,72,224,7,2,2,3,3,7,30
5093,1974.0,2012-09-18,PhD,Divorced,1,0,25509.0,Tier 3,0,0,0,0,0,1,1,0,10,30,3,7,40,11,101,9,3,0,3,3,6,15
7592,1946.0,2013-04-18,PhD,Married,0,0,51012.0,Tier 2,0,0,0,0,0,0,0,0,2,63,9,9,102,24,209,6,1,1,4,4,6,86
8895,1985.0,2012-10-05,Graduation,Single,0,0,70596.0,Tier 1,0,0,0,0,0,0,0,0,17,534,44,0,347,26,968,2,1,5,12,3,18,68
8584,1952.0,2013-06-08,PhD,Together,0,0,85431.0,Tier 1,0,0,0,0,0,0,0,0,168,462,53,53,376,53,1165,0,1,7,7,2,15,54
2694,1967.0,2014-03-18,Graduation,Married,0,1,42664.0,Tier 2,0,0,0,0,0,0,0,0,0,3,0,0,21,0,24,6,1,0,3,1,4,44
8910,1955.0,2012-10-29,Graduation,Together,1,1,42586.0,Tier 2,0,0,0,0,0,1,1,0,0,56,2,0,194,0,252,8,5,1,6,4,12,7
7433,1985.0,2012-08-29,Graduation,Single,1,0,29760.0,Tier 3,0,0,0,0,0,0,0,0,7,68,4,5,64,17,165,8,4,1,4,3,9,87
164,1977.0,2012-10-13,PhD,Married,0,0,28973.0,Tier 3,0,0,0,0,0,0,0,0,3,46,0,2,206,12,269,8,2,1,5,5,8,59
10477,1973.0,2013-08-06,PhD,Together,1,0,39435.0,Tier 3,0,0,0,0,0,0,0,0,0,18,0,0,71,13,102,7,1,1,2,3,4,16
2681,1984.0,2013-08-01,2n Cycle,Married,0,0,65370.0,Tier 1,0,0,0,0,0,0,0,0,138,112,22,89,71,29,461,1,1,3,13,2,17,1
5150,1979.0,2012-12-17,Basic,Single,1,0,20194.0,Tier 3,0,0,0,0,0,0,0,0,11,7,4,10,0,15,47,6,2,0,3,2,5,64
5283,1976.0,2014-02-17,PhD,Single,1,1,42473.0,Tier 2,0,0,0,0,0,0,0,0,0,21,1,4,93,25,144,5,3,1,4,2,8,72
9645,1968.0,2012-10-14,Graduation,Married,0,0,64590.0,Tier 1,0,0,0,0,0,0,0,0,36,168,138,46,920,30,1338,6,1,4,10,9,15,98
10678,1959.0,2013-11-28,Graduation,Together,0,1,71232.0,Tier 1,0,0,0,0,0,0,0,0,34,170,17,26,653,17,917,7,2,2,10,11,14,91
7261,1971.0,2013-01-01,Graduation,Together,1,1,34600.0,Tier 3,0,0,0,0,0,1,1,0,8,60,33,3,199,15,318,8,5,2,5,5,12,8
9648,1967.0,2012-11-03,Graduation,Single,1,1,46904.0,Tier 2,0,0,0,0,0,0,0,0,0,56,4,9,153,31,253,8,4,1,4,5,9,20
2870,1973.0,2012-09-21,Graduation,Married,0,1,49094.0,Tier 2,0,0,0,0,0,0,0,0,11,38,0,8,376,69,502,6,5,3,6,6,14,6
8008,1983.0,2013-12-09,Graduation,Together,1,0,36075.0,Tier 3,0,0,0,0,0,0,0,0,12,30,0,1,46,30,119,6,1,0,4,2,5,54
1513,1979.0,2012-08-28,2n Cycle,Together,1,1,60839.0,Tier 1,0,0,0,0,0,0,0,0,223,128,21,150,600,128,1250,8,13,2,12,2,27,72
6173,1979.0,2013-11-02,Graduation,Together,0,1,77298.0,Tier 1,0,0,0,0,0,0,0,0,23,292,115,35,425,79,969,3,1,6,11,6,18,46
1419,1950.0,2013-08-05,Graduation,Together,1,1,34026.0,Tier 3,0,0,0,0,0,0,0,0,12,15,6,8,18,17,76,5,3,1,3,2,7,11
9150,1963.0,2014-04-12,PhD,Single,1,1,48918.0,Tier 2,0,0,0,0,0,0,0,0,0,9,0,0,52,1,62,4,2,0,4,1,6,21
7960,1962.0,2013-08-15,2n Cycle,Together,0,0,82122.0,Tier 1,0,0,0,0,1,0,1,0,151,350,22,25,734,100,1382,1,1,9,13,3,23,89
1250,1976.0,2014-02-07,Graduation,Single,1,0,37697.0,Tier 3,0,0,0,0,0,0,0,0,11,21,6,4,34,8,84,6,1,1,3,2,5,82
9905,1952.0,2013-07-13,Graduation,Together,1,1,34074.0,Tier 3,0,0,1,0,0,0,1,0,10,41,1,1,135,67,255,6,5,3,3,3,11,69
10691,1960.0,2013-06-14,Master,Married,1,1,28520.0,Tier 3,0,0,0,0,0,0,0,0,0,10,0,2,11,20,43,6,1,1,2,1,4,55
7002,1955.0,2013-10-03,Graduation,Single,0,1,62535.0,Tier 1,0,0,0,0,0,0,0,0,0,90,48,45,163,52,398,3,1,2,8,3,11,13
2952,1977.0,2014-04-16,Master,Single,1,0,36273.0,Tier 3,0,0,0,0,0,0,0,0,3,30,3,2,29,9,76,6,2,0,3,3,5,80
8439,1964.0,2014-06-06,Graduation,Together,0,2,63404.0,Tier 1,1,0,0,0,0,0,1,0,11,70,26,44,734,17,902,4,2,3,4,6,9,97
762,1981.0,2014-05-02,2n Cycle,Together,1,0,75774.0,Tier 1,0,0,0,0,0,0,0,0,258,134,21,14,340,56,823,4,1,5,8,7,14,27
2831,1976.0,2014-06-27,Graduation,Together,0,1,78416.0,Tier 1,0,0,0,0,0,0,0,0,188,279,38,38,453,183,1179,3,2,7,10,7,19,99
6977,1974.0,2012-10-14,Graduation,Together,0,1,75702.0,Tier 1,0,0,0,0,1,0,1,0,145,629,0,37,1073,37,1921,6,1,5,13,10,19,87
6289,1951.0,2013-04-28,Master,Together,1,1,59385.0,Tier 2,0,0,0,0,0,0,0,0,0,10,0,4,135,36,185,5,2,1,4,3,7,85
4168,1966.0,2013-03-20,Graduation,Single,1,1,37070.0,Tier 3,0,0,0,0,0,1,1,0,4,137,7,15,231,39,433,7,9,1,8,5,18,30
8397,1951.0,2014-01-10,Graduation,Married,1,1,44689.0,Tier 2,0,0,1,0,0,0,1,0,0,5,0,0,18,11,34,7,2,1,2,1,5,82
9284,1958.0,2013-06-08,Graduation,Together,0,1,53977.0,Tier 2,0,0,0,0,0,0,0,0,0,165,16,24,620,82,907,5,5,5,12,5,22,21
6237,1966.0,2013-12-07,PhD,Single,0,2,7144.0,Tier 3,0,0,0,0,0,0,0,0,5,33,4,2,81,291,416,0,0,1,1,23,2,92
3130,1964.0,2013-06-04,Graduation,Single,1,1,18701.0,Tier 3,0,0,0,0,0,0,0,0,10,2,4,6,12,10,44,5,4,0,4,2,8,95
1619,1956.0,2014-04-28,Graduation,Married,0,0,90369.0,Tier 1,0,0,0,0,0,1,1,0,224,981,51,23,292,17,1588,1,1,6,6,4,13,2
1990,1974.0,2012-11-05,PhD,Single,0,0,63159.0,Tier 1,0,0,1,0,0,0,1,0,89,586,34,86,965,37,1797,3,1,5,8,3,14,74
5513,1966.0,2012-10-04,Graduation,Together,1,1,37758.0,Tier 3,0,0,0,0,0,0,0,0,0,10,2,0,27,1,40,8,2,0,3,1,5,49
269,1963.0,2012-11-16,PhD,Single,0,1,46757.0,Tier 2,0,0,0,0,0,0,0,0,0,163,30,51,777,122,1143,9,6,4,7,4,17,71
8093,1969.0,2014-06-28,Master,Married,0,0,79734.0,Tier 1,1,0,0,0,0,0,1,0,23,232,8,62,572,17,914,1,1,3,6,4,10,72
10513,1992.0,2013-01-20,Graduation,Together,0,0,63207.0,Tier 1,1,0,0,0,0,0,1,0,91,565,169,169,438,70,1502,7,1,3,6,2,10,68
10177,1954.0,2013-02-14,Graduation,Divorced,0,1,72071.0,Tier 1,0,0,0,0,0,0,0,0,150,300,69,138,531,150,1338,2,3,4,8,5,15,4
2549,1983.0,2013-07-21,PhD,Together,1,0,21840.0,Tier 3,0,0,0,0,0,0,0,0,0,9,0,0,17,1,27,9,1,0,3,1,4,80
5782,1982.0,2013-09-28,2n Cycle,Together,0,1,58582.0,Tier 2,0,0,0,1,0,0,1,0,101,106,35,77,402,42,763,5,2,2,9,9,13,15
10057,1951.0,2013-07-19,Graduation,Single,0,0,72282.0,Tier 1,0,0,0,0,0,1,1,0,90,419,27,139,503,153,1331,7,1,7,9,5,17,70
10307,1956.0,2013-08-31,Graduation,Married,0,2,50387.0,Tier 2,0,0,0,0,0,0,0,0,12,87,9,14,369,34,525,5,3,2,8,6,13,91
8566,1961.0,2014-06-15,PhD,Together,1,1,32583.0,Tier 3,0,0,0,0,0,0,0,0,0,3,0,0,5,1,9,7,1,0,2,1,3,10
2415,1962.0,2014-04-07,Graduation,Together,0,1,62568.0,Tier 1,1,0,0,0,0,0,1,0,80,398,17,35,362,61,953,4,3,3,5,5,11,99
5684,1971.0,2013-10-11,Master,Divorced,1,1,44635.0,Tier 2,0,0,0,0,0,0,0,0,0,9,0,0,56,3,68,7,2,0,3,2,5,25
8334,1971.0,2013-10-04,Master,Single,1,1,33316.0,Tier 3,0,0,0,0,0,0,0,0,4,31,1,4,79,12,131,6,3,1,4,2,8,34
9166,1968.0,2013-08-09,Graduation,Married,0,1,63967.0,Tier 1,0,0,0,0,0,0,0,0,73,141,84,35,387,162,882,2,3,4,12,4,19,57
1440,1978.0,2012-09-04,2n Cycle,Together,0,0,52513.0,Tier 2,0,0,0,0,0,0,0,0,104,241,17,188,367,232,1149,7,2,5,9,9,16,84
78,1969.0,2013-09-15,Graduation,Married,1,0,25293.0,Tier 3,0,0,0,0,0,0,0,0,0,11,0,2,15,9,37,8,1,1,2,1,4,51
5441,1965.0,2013-08-25,PhD,Divorced,0,1,54111.0,Tier 2,0,0,0,0,0,0,0,0,8,54,6,3,267,50,388,5,2,2,6,5,10,97
5302,1986.0,2013-02-15,Graduation,Together,0,0,78394.0,Tier 1,0,0,0,0,0,1,1,0,216,697,27,24,298,166,1428,2,1,6,5,4,12,13
4687,1958.0,2013-05-23,Master,Married,0,0,80739.0,Tier 1,0,0,0,0,0,0,0,0,39,736,92,0,674,92,1633,1,1,11,9,3,21,92
1087,1975.0,2013-05-22,Master,Together,1,0,22669.0,Tier 3,0,0,0,0,0,1,1,0,37,36,14,22,16,48,173,9,3,1,2,4,6,30
6859,1987.0,2013-10-08,Graduation,Single,1,0,29236.0,Tier 3,0,0,0,0,0,0,0,0,16,24,4,9,37,9,99,9,2,0,3,4,5,30
9860,1959.0,2013-03-15,Graduation,Together,0,1,44911.0,Tier 2,0,0,0,0,0,0,0,0,2,22,0,1,159,31,215,7,3,1,4,4,8,11
7129,1962.0,2013-02-17,PhD,Married,0,1,54693.0,Tier 2,0,0,0,0,0,0,0,0,23,142,17,26,686,35,929,6,8,4,13,6,25,72
5866,1974.0,2014-03-20,Graduation,Together,1,0,48186.0,Tier 2,0,0,0,0,0,0,0,0,12,66,3,7,97,34,219,7,3,1,4,4,8,39
10521,1977.0,2013-09-11,Graduation,Married,1,1,54809.0,Tier 2,0,0,0,0,0,1,1,0,13,57,6,13,63,22,174,4,4,1,5,2,10,0
7393,1978.0,2012-12-10,Graduation,Together,1,1,41580.0,Tier 2,0,0,0,0,0,0,0,0,4,24,5,0,56,3,92,5,3,1,3,2,7,15
7849,1970.0,2013-09-09,PhD,Married,0,0,80336.0,Tier 1,0,0,0,0,0,0,0,0,160,456,19,142,209,66,1052,1,1,9,13,2,23,12
332,1957.0,2013-03-22,Graduation,Married,0,1,47743.0,Tier 2,0,0,0,1,0,0,1,0,0,43,2,12,198,20,275,6,3,1,6,4,10,56
9847,1955.0,2012-08-03,2n Cycle,Married,0,1,62972.0,Tier 1,0,0,0,0,0,0,0,0,20,47,15,0,313,192,587,6,2,4,3,7,9,39
531,1954.0,2012-09-22,PhD,Divorced,0,1,57333.0,Tier 2,0,0,0,0,0,1,1,0,76,397,14,58,941,176,1662,6,11,5,9,8,25,55
9576,1982.0,2013-02-11,PhD,Together,1,0,32313.0,Tier 3,0,0,0,0,0,0,0,0,2,56,4,4,86,7,159,9,3,0,4,4,7,60
6906,1953.0,2013-06-03,Master,Divorced,0,0,84953.0,Tier 1,1,0,0,1,1,1,4,0,63,602,48,72,167,72,1024,2,1,10,4,3,15,73
7419,1968.0,2014-04-23,Master,Divorced,1,0,27071.0,Tier 3,0,0,0,0,0,0,0,0,0,19,3,2,8,3,35,6,2,0,3,2,5,90
3170,1957.0,2013-08-31,Master,Together,0,0,68148.0,Tier 1,0,0,0,0,0,0,0,0,37,408,66,57,389,85,1042,2,1,4,6,4,11,86
8527,1965.0,2013-12-07,Master,Together,1,1,65735.0,Tier 1,0,0,0,0,0,0,0,0,4,119,7,15,239,11,395,7,5,2,6,6,13,37
7872,1975.0,2012-09-12,PhD,Married,0,0,86836.0,Tier 1,1,0,1,0,1,1,4,0,0,273,21,21,179,63,557,5,1,10,6,6,17,7
9931,1963.0,2014-06-23,PhD,Married,1,1,4023.0,Tier 3,0,0,0,0,0,0,0,0,1,1,0,1,5,1,9,19,15,0,0,0,15,29
10595,1990.0,2013-07-08,Graduation,Married,0,0,30093.0,Tier 3,0,0,0,0,0,0,0,0,13,28,6,4,2,16,69,7,1,0,3,2,4,19
4609,1966.0,2014-01-11,PhD,Married,0,1,57705.0,Tier 2,0,0,0,0,0,0,0,0,6,53,0,4,383,40,486,6,3,1,6,8,10,14
5010,1988.0,2014-02-02,Graduation,Single,1,0,25008.0,Tier 3,0,0,0,0,0,0,0,0,6,8,8,1,2,9,34,8,2,0,3,1,5,72
4427,1995.0,2012-09-18,2n Cycle,Single,0,0,83257.0,Tier 1,0,0,1,0,1,1,3,1,38,590,27,107,536,67,1365,6,1,10,12,5,23,56
11148,1975.0,2013-05-19,Graduation,Together,1,0,22280.0,Tier 3,0,0,0,0,0,0,0,0,3,4,1,1,2,2,13,8,1,0,2,1,3,85
1168,1978.0,2012-10-29,PhD,Married,0,0,72159.0,Tier 1,0,0,0,0,0,0,0,0,34,899,53,40,322,53,1401,2,1,6,10,4,17,62
9595,1961.0,2013-01-11,Graduation,Together,0,0,64260.0,Tier 1,0,0,0,0,0,1,1,0,20,816,169,0,539,30,1574,3,1,5,4,4,10,1
10163,1984.0,2013-09-10,PhD,Single,0,0,82733.0,Tier 1,0,0,0,0,0,1,1,0,65,420,50,38,712,38,1323,4,1,4,7,8,12,28
2886,1971.0,2013-08-12,Master,Divorced,0,1,74290.0,Tier 1,1,0,0,1,0,0,2,0,0,72,0,12,1121,12,1217,6,4,8,10,10,22,70
6710,1951.0,2012-11-17,Master,Single,2,1,58217.0,Tier 2,0,0,0,0,0,0,0,0,3,13,1,5,68,13,103,6,1,0,4,2,5,84
5316,1976.0,2013-07-04,Master,Together,0,0,21024.0,Tier 3,0,0,0,0,0,0,0,0,6,18,4,2,36,18,84,7,1,0,4,2,5,89
9029,1972.0,2013-01-26,PhD,Married,0,0,70116.0,Tier 1,0,0,0,0,0,0,0,0,95,603,44,58,707,29,1536,1,1,8,12,2,21,73
521,1985.0,2012-09-18,Graduation,Together,1,0,54006.0,Tier 2,0,0,0,0,0,0,0,0,6,203,77,24,174,97,581,7,2,1,7,8,10,42
1459,1966.0,2012-11-07,PhD,Married,0,1,69063.0,Tier 1,0,0,0,0,0,0,0,0,69,124,35,8,666,26,928,3,1,3,5,5,9,16
10241,1975.0,2013-12-15,2n Cycle,Divorced,0,0,11448.0,Tier 3,0,0,0,0,0,0,0,0,6,0,0,2,0,6,14,6,1,0,2,1,3,16
1630,1979.0,2013-08-07,Graduation,Single,0,1,61825.0,Tier 1,0,0,0,0,0,0,0,0,55,100,50,30,162,27,424,4,1,2,8,4,11,56
3254,1971.0,2013-10-14,Graduation,Married,1,0,70886.0,Tier 1,0,0,0,0,0,0,0,0,103,239,70,88,407,53,960,2,1,4,4,5,9,65
9064,1982.0,2012-11-09,Graduation,Married,0,0,69109.0,Tier 1,0,0,0,0,1,1,2,0,124,459,25,29,823,95,1555,4,1,6,7,6,14,10
3678,1973.0,2012-10-07,Graduation,Divorced,1,1,60208.0,Tier 1,0,0,0,1,0,1,2,0,15,71,23,0,488,59,656,7,11,3,7,8,21,13
4227,1968.0,2013-09-06,Master,Together,1,1,32889.0,Tier 3,0,0,0,0,0,0,0,0,4,13,0,2,28,8,55,5,3,1,3,2,7,78
9467,1984.0,2014-05-11,Graduation,Single,1,0,34738.0,Tier 3,0,0,0,0,0,0,0,0,3,10,2,0,3,2,20,6,1,0,3,1,4,51
8486,1971.0,2012-10-01,Master,Together,1,0,30538.0,Tier 3,0,0,0,0,0,0,0,0,8,52,0,3,284,20,367,10,4,0,4,9,8,27
2186,1977.0,2014-03-10,2n Cycle,Together,0,0,82326.0,Tier 1,1,0,0,1,1,1,4,0,159,754,142,81,938,183,2257,2,1,10,6,5,17,30
3286,1967.0,2014-03-01,PhD,Divorced,1,0,26642.0,Tier 3,0,0,0,0,0,0,0,0,2,15,2,2,13,8,42,6,2,0,3,2,5,71
8602,1964.0,2013-06-12,Graduation,Divorced,0,1,69932.0,Tier 1,0,0,0,0,0,0,0,0,150,153,172,105,412,57,1049,4,2,6,11,7,19,97
3722,1972.0,2014-04-16,Graduation,Single,1,1,44503.0,Tier 2,0,0,0,0,0,0,0,0,0,8,1,0,31,8,48,6,2,0,3,2,5,83
6715,1948.0,2013-01-02,PhD,Single,0,1,60200.0,Tier 1,0,0,0,0,0,0,0,0,0,132,19,6,502,26,685,6,6,2,11,6,19,3
4796,1952.0,2014-04-19,Graduation,Divorced,0,1,49638.0,Tier 2,0,0,0,0,0,0,0,0,3,3,10,5,18,0,39,2,1,0,3,1,4,71
9612,1987.0,2014-02-07,2n Cycle,Single,0,0,23830.0,Tier 3,0,0,0,0,0,0,0,0,4,6,8,8,1,16,43,7,1,0,3,1,4,3
3766,1959.0,2012-08-16,Master,Divorced,0,0,33051.0,Tier 3,0,0,0,0,0,1,1,0,108,243,71,94,100,219,835,9,3,1,8,9,12,15
1399,1958.0,2014-01-21,Graduation,Married,0,0,72905.0,Tier 1,1,0,0,0,0,0,1,0,181,445,114,165,407,203,1515,1,1,7,9,3,17,52
1570,1951.0,2013-02-19,PhD,Together,0,1,69702.0,Tier 1,0,0,0,0,0,0,0,0,50,240,9,19,664,57,1039,4,2,7,10,7,19,8
3426,1975.0,2013-07-15,Graduation,Divorced,1,0,70300.0,Tier 1,0,0,0,0,0,0,0,0,60,338,61,46,1045,46,1596,8,3,5,13,5,21,89
3074,1984.0,2012-10-15,PhD,Married,0,0,70643.0,Tier 1,0,0,0,0,0,1,1,0,23,304,107,143,1218,33,1828,6,1,8,4,5,13,66
8341,1969.0,2014-04-30,PhD,Married,1,0,30396.0,Tier 3,0,0,1,0,0,1,2,0,0,6,0,1,15,12,34,7,2,1,2,1,5,22
5180,1968.0,2014-04-18,PhD,Divorced,0,1,50616.0,Tier 2,0,0,0,0,0,0,0,0,0,16,0,1,128,4,149,7,2,0,4,4,6,56
6461,1969.0,2013-05-19,Master,Single,0,1,62772.0,Tier 1,0,0,0,1,0,0,1,0,43,157,49,8,581,108,946,2,1,6,11,5,18,74
7679,1985.0,2014-05-19,PhD,Single,0,0,30298.0,Tier 3,0,0,0,0,0,0,0,0,6,12,3,1,6,0,28,3,1,1,3,1,5,48
10702,1984.0,2012-11-03,Graduation,Single,1,0,52413.0,Tier 2,0,0,0,0,0,0,0,0,56,133,8,56,185,12,450,7,2,1,7,7,10,67
7505,1957.0,2014-01-19,PhD,Married,1,1,44155.0,Tier 2,0,0,0,0,0,0,0,0,0,9,1,0,22,14,46,4,1,1,2,1,4,24
5113,1971.0,2013-11-07,PhD,Divorced,0,0,86979.0,Tier 1,0,0,1,0,0,1,2,0,65,835,100,83,584,35,1702,2,1,5,5,5,11,67
10858,1975.0,2013-09-09,Graduation,Together,1,1,76532.0,Tier 1,0,0,0,0,0,0,0,0,90,177,30,138,355,30,820,5,4,5,7,9,16,38
2961,1982.0,2013-02-26,Graduation,Married,1,0,42081.0,Tier 2,0,0,1,0,0,0,1,0,54,110,10,6,175,27,382,6,2,3,4,6,9,86
2747,1988.0,2012-08-31,PhD,Married,0,0,67546.0,Tier 1,0,0,0,0,0,0,0,0,150,768,134,38,864,172,2126,3,1,10,5,4,16,90
3010,1989.0,2014-05-02,Master,Together,0,0,88420.0,Tier 1,1,0,1,0,1,0,3,0,99,612,153,95,957,153,2069,1,1,7,8,4,16,87
5790,1985.0,2013-01-27,Graduation,Married,1,0,31158.0,Tier 3,0,0,0,0,0,0,0,0,20,16,6,0,25,5,72,8,2,0,3,2,5,62
6892,1968.0,2014-06-03,Graduation,Divorced,0,1,61671.0,Tier 1,1,0,0,1,0,0,2,0,0,56,7,0,641,28,732,8,8,4,6,10,18,23
1743,1974.0,2014-05-26,Graduation,Single,0,0,69719.0,Tier 1,0,0,0,0,0,0,0,0,177,208,86,14,273,43,801,1,1,3,5,2,9,99
3578,1949.0,2013-10-20,Graduation,Divorced,0,1,49160.0,Tier 2,0,0,0,0,0,0,0,0,25,43,21,10,122,15,236,6,2,1,6,3,9,29
8462,1978.0,2012-09-09,Basic,Together,1,0,24882.0,Tier 3,0,0,1,0,0,0,1,0,29,10,4,0,1,36,80,6,1,1,2,1,4,52
5558,1954.0,2014-03-31,PhD,Single,0,0,90933.0,Tier 1,0,0,0,0,1,0,1,0,62,430,31,63,1020,79,1685,1,1,6,4,4,11,90
4619,1945.0,2014-05-28,PhD,Single,0,0,113734.0,Tier 1,0,0,0,0,0,0,0,0,1,3,2,262,6,3,277,1,0,0,0,27,0,9
8780,1950.0,2013-06-13,PhD,Together,0,1,59292.0,Tier 2,0,0,0,0,0,0,0,0,19,68,14,14,378,14,507,3,2,5,8,3,15,71
10789,1964.0,2013-02-23,PhD,Married,1,1,45759.0,Tier 2,0,0,0,0,0,0,0,0,3,18,1,0,42,4,68,7,2,0,3,2,5,13
10779,1983.0,2014-04-13,Graduation,Single,0,0,22148.0,Tier 3,0,0,0,0,0,0,0,0,0,14,5,4,15,11,49,7,1,0,3,1,4,16
5896,1987.0,2014-03-18,Master,Married,0,0,73395.0,Tier 1,0,0,0,0,0,0,0,0,20,80,7,7,272,11,397,2,1,4,6,4,11,94
2337,1971.0,2013-10-24,Graduation,Divorced,1,0,29819.0,Tier 3,0,0,0,0,0,0,0,0,2,24,1,1,9,2,39,6,3,0,3,3,6,77
10951,1968.0,2014-01-25,Graduation,Married,0,1,45688.0,Tier 2,0,0,0,1,0,0,1,0,0,18,0,0,279,9,306,4,2,1,8,3,11,20
544,1954.0,2013-05-11,Graduation,Married,0,0,62820.0,Tier 1,0,0,0,0,0,0,0,0,138,265,61,61,398,53,976,1,1,4,6,3,11,51
17,1971.0,2013-09-06,PhD,Married,0,1,60491.0,Tier 1,0,0,0,0,0,0,0,0,12,237,47,19,637,76,1028,5,4,11,7,6,22,81
10680,1986.0,2014-02-05,Graduation,Together,1,0,33235.0,Tier 3,0,0,0,0,0,0,0,0,2,16,0,1,45,6,70,7,1,0,3,3,4,71
3265,1959.0,2013-03-19,Graduation,Married,0,0,35701.0,Tier 3,0,0,0,0,0,0,0,0,7,9,1,3,21,5,46,6,1,0,3,1,4,36
5623,1980.0,2013-09-26,Master,Married,1,0,31535.0,Tier 3,0,0,1,0,0,0,1,0,0,13,4,0,15,19,51,7,1,1,2,1,4,95
5832,1960.0,2014-04-20,2n Cycle,Together,0,0,92556.0,Tier 1,0,0,0,0,0,0,0,0,184,352,183,23,493,28,1263,0,0,5,13,3,18,32
5544,1970.0,2012-11-10,Graduation,Single,0,1,67384.0,Tier 1,0,0,0,1,0,0,1,0,158,175,40,53,957,107,1490,5,2,8,5,7,15,32
6417,1971.0,2012-10-14,Master,Together,0,0,80573.0,Tier 1,0,0,0,0,0,0,0,0,60,430,138,92,829,15,1564,2,1,6,13,4,20,85
5831,1967.0,2012-08-22,Graduation,Married,0,1,77870.0,Tier 1,1,0,0,1,0,1,3,0,65,500,50,50,1017,133,1815,8,3,5,5,5,13,93
7101,1963.0,2013-01-25,PhD,Divorced,0,1,52278.0,Tier 2,0,0,0,0,0,0,0,0,0,71,0,0,953,174,1198,8,6,5,10,10,21,24
10176,1968.0,2012-08-24,Graduation,Single,0,1,57107.0,Tier 2,0,1,0,1,0,1,3,0,0,120,0,0,159,137,416,8,7,4,8,4,19,44
2326,1990.0,2013-02-16,Graduation,Married,0,0,18929.0,Tier 3,0,0,0,0,0,0,0,0,23,8,0,4,32,18,85,6,1,0,4,1,5,15
4385,1981.0,2013-05-31,PhD,Single,1,0,36038.0,Tier 3,0,0,0,0,0,0,0,0,0,15,0,2,23,7,47,6,2,0,3,3,5,82
